model,date,rank,feature,value,z_score_vs_train,driver_score_proxy,pred_adjustment,target_position_proxy
rf_depth4_leaf20_live,2026-04-16,5,dist_res20,0.023808715886218357,1.5641064749253344,0.010091009515647275,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-16,6,dist_sup60,0.16557002311450342,0.9734310876281645,0.006280200565342991,-1,0.12164797999999999
rf_depth4_leaf20_live,2026-04-17,1,ma50_over_ma200,0.13348214722779295,1.9940208817546647,0.07075557967516545,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,2,dist_sup20,0.14515550118448828,2.4749879312712517,0.06387065629087095,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,3,dist_ma200,0.19712862519649654,2.113858453560399,0.020456694711874814,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,5,dist_sup60,0.14515550118448828,0.6825069531060828,0.00440327066520053,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-17,6,dist_res20,-0.017514625054842914,0.35021490606784716,0.0022594510068893268,-1,0.11753107000000002
rf_depth4_leaf20_live,2026-04-20,1,ma50_over_ma200,0.1330140454378741,1.9851629167221296,0.0704412647869142,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,2,dist_sup20,0.15198994638438856,2.65052216729455,0.06840057205921413,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,3,dist_ma200,0.2018086663496086,2.1764685979918914,0.021062599335405382,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,5,dist_sup60,0.15198994638438856,0.7799035544830768,0.005031635835374684,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-20,6,dist_res20,-0.011651017494279436,0.5224609931160602,0.003370716084619729,-1,0.11891533999999998
rf_depth4_leaf20_live,2026-04-21,1,dist_sup20,0.1622571431893609,2.9142223645377676,0.07520573843968426,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,2,ma50_over_ma200,0.13291241223732286,1.9832396954142522,0.07037302145018308,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,3,dist_ma200,0.20999749918468003,2.2860197728118488,0.022122771994953355,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,5,dist_sup60,0.1622571431893609,0.9262197579530568,0.0059756113416326185,-1,0.12098354
rf_depth4_leaf20_live,2026-04-21,6,dist_res20,-0.002842283054166228,0.7812214956709967,0.005040138681748345,-1,0.12098354
rf_depth4_leaf20_live,2026-04-22,1,dist_sup20,0.16689228347671015,3.033270185597556,0.07827794027348524,0,0.37191279
rf_depth4_leaf20_live,2026-04-22,2,ma50_over_ma200,0.1327770096082015,1.9806774498089141,0.07028210305773559,0,0.37191279
rf_depth4_leaf20_live,2026-04-22,3,dist_ma200,0.21235115794947101,2.3175072983238887,0.02242748998377955,0,0.37191279
rf_depth4_leaf20_live,2026-04-22,4,component_above200_breadth,0.8988443829562137,0.9977509650600694,0.01609275750096885,0,0.37191279
rf_depth4_leaf20_live,2026-04-22,5,dist_sup60,0.16689228347671015,0.9922744116504755,0.006401770397744997,0,0.37191279
rf_depth4_leaf20_live,2026-04-22,6,dist_res20,0.0011344323686994784,0.8980392846887654,0.0057938018367016874,0,0.37191279
rf_depth4_leaf20_live,2026-04-23,1,dist_sup20,0.15816536508614543,2.8091301262774815,0.07249368067812849,0,0.37016093
rf_depth4_leaf20_live,2026-04-23,2,ma50_over_ma200,0.1317204691758862,1.9606843662393536,0.06957267106010603,0,0.37016093
rf_depth4_leaf20_live,2026-04-23,3,dist_ma200,0.2009642123694937,2.165171392704373,0.020953271542300367,0,0.37016093
rf_depth4_leaf20_live,2026-04-23,4,component_above200_breadth,0.882647903018314,0.9242738021128724,0.014907641969562443,0,0.37016093
rf_depth4_leaf20_live,2026-04-23,5,dist_sup60,0.15816536508614543,0.8679084731032192,0.005599409503891731,0,0.37016093
rf_depth4_leaf20_live,2026-04-23,6,dist_res20,-0.007478769475245173,0.6450226393467382,0.0041614363828821645,0,0.37016093
rf_depth4_leaf20_live,2026-04-24,1,dist_sup20,0.1694443951460154,3.0988180038936446,0.07996949687467463,0,0.37242327
rf_depth4_leaf20_live,2026-04-24,2,ma50_over_ma200,0.13035250971477086,1.934798250583641,0.06865413147232267,0,0.37242327
rf_depth4_leaf20_live,2026-04-24,3,dist_ma200,0.21029706270787507,2.2900273690786417,0.022161555184631997,0,0.37242327
rf_depth4_leaf20_live,2026-04-24,4,component_above200_breadth,0.8491672483355922,0.772385025716179,0.01245782299542223,0,0.37242327
rf_depth4_leaf20_live,2026-04-24,5,dist_sup60,0.1694443951460154,1.0286441528152044,0.006636413889130345,0,0.37242327
rf_depth4_leaf20_live,2026-04-24,6,dist_res20,0.0021871013335537093,0.9289619049836015,0.005993302612797404,0,0.37242327
