config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,cagr,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,total_hold_trading_days,return_per_hold_day,partial_exit_ratio,anchor_return_threshold,anchor_window_end_day,trailing_drawdown,trailing_start_offset,unmet_exit_day
p0.50_thr0.005_win15_dd0.010_off0_unmet60,57,2262938.7974399608,1.2629387974399608,-0.14271275123632388,8.84951615394625,0.08242637299982514,0.6842105263157895,0.014722011250192091,0.013658154064688954,23.350877192982455,21.0,1331.0,0.000630469302224605,0.5,0.005,15,0.01,0,60
p0.50_thr0.005_win15_dd0.010_off2_unmet20,60,2105584.243828647,1.105584243828647,-0.14271275123632388,7.746919838983868,0.07488667543193728,0.7166666666666667,0.012707445265235229,0.008794947673114756,16.883333333333333,21.0,1013.0,0.0007526621085035673,0.5,0.005,15,0.01,2,20
p0.50_thr0.005_win15_dd0.010_off2_unmet30,60,2176391.505587877,1.1763915055878766,-0.14271275123632388,8.243072152955989,0.07834027936620958,0.7333333333333333,0.013277979450946465,0.01127354349964041,20.15,22.5,1209.0,0.0006589567965730256,0.5,0.005,15,0.01,2,30
p0.50_thr0.005_win15_dd0.010_off2_unmet45,57,2229220.0140716643,1.2292200140716645,-0.14271275123632376,8.613245862215562,0.08085149436816574,0.7017543859649122,0.014423191170728827,0.013875487703593092,22.75438596491228,23.0,1297.0,0.0006338642226149137,0.5,0.005,15,0.01,2,45
p0.50_thr0.005_win15_dd0.010_off2_unmet60,56,2306032.7665617913,1.3060327665617915,-0.14271275123632376,9.151479144278282,0.08440856873720382,0.7142857142857143,0.01532400869316951,0.013913611342128096,24.339285714285715,22.5,1363.0,0.0006295997702255998,0.5,0.005,15,0.01,2,60
p0.50_thr0.005_win15_dd0.012_off0_unmet20,62,2072594.9360159033,1.072594936015903,-0.14271275123632388,7.5157610425416665,0.0732416780197862,0.6774193548387096,0.012045346867985633,0.006330648133262052,16.080645161290324,21.0,997.0,0.0007490586818606913,0.5,0.005,15,0.012,0,20
p0.50_thr0.005_win15_dd0.012_off0_unmet30,60,2123026.317427851,1.123026317427851,-0.14271275123632388,7.86913788501061,0.07574703347285494,0.7,0.012863966552138258,0.008255765342598309,19.983333333333334,22.5,1199.0,0.0006437347732512889,0.5,0.005,15,0.012,0,30
p0.50_thr0.005_win15_dd0.012_off0_unmet45,57,2202343.6724562435,1.2023436724562435,-0.14271275123632376,8.424921123307577,0.07958071842312675,0.6666666666666666,0.014216567868765179,0.013842732634124721,22.19298245614035,21.0,1265.0,0.000640588433612344,0.5,0.005,15,0.012,0,45
p0.50_thr0.005_win15_dd0.012_off0_unmet60,56,2275459.4191697994,1.2754594191697994,-0.14271275123632388,8.937249181453408,0.08300577351250493,0.6785714285714286,0.015091258645124398,0.013859110168858907,24.017857142857142,21.0,1345.0,0.0006283349324364062,0.5,0.005,15,0.012,0,60
p0.50_thr0.005_win15_dd0.012_off2_unmet20,58,2126912.6533290492,1.1269126533290494,-0.14271275123632365,7.8963697607016945,0.07593786333704688,0.7413793103448276,0.013321270486846289,0.01006655845172122,17.56896551724138,21.0,1019.0,0.000758227368240515,0.5,0.005,15,0.012,2,20
