config_name,sample_count,terminal_capital,total_return,max_drawdown,return_drawdown_ratio,win_rate,avg_trade_return,median_trade_return,avg_hold_trading_days,median_hold_trading_days,partial_exit_ratio,partial_exit_condition,trailing_drawdown,trailing_start_day,max_hold_days,loss_anchor_action
p0.00_calways_dd0.015_s18_h60_loss_hold_to_max,52,2259872.385176798,1.2598723851767977,-0.1603537284142017,7.856832501720723,0.6923076923076923,0.016129155131696875,0.011896132732714882,28.942307692307693,25.0,0.0,always,0.015,18,60,hold_to_max
p0.00_calways_dd0.018_s12_h20_loss_time_exit_20d,61,2071762.8042772633,1.0717628042772636,-0.14271275123632388,7.509930226924767,0.6557377049180327,0.01225672876506539,0.005711081429290755,16.34426229508197,21.0,0.0,always,0.018,12,20,time_exit_20d
p0.00_calways_dd0.018_s12_h20_loss_no_partial_trailing,61,2071762.8042772633,1.0717628042772636,-0.14271275123632388,7.509930226924767,0.6557377049180327,0.01225672876506539,0.005711081429290755,16.34426229508197,21.0,0.0,always,0.018,12,20,no_partial_trailing
p0.00_calways_dd0.018_s12_h20_loss_hold_to_max,61,2071762.8042772633,1.0717628042772636,-0.14271275123632388,7.509930226924767,0.6557377049180327,0.01225672876506539,0.005711081429290755,16.34426229508197,21.0,0.0,always,0.018,12,20,hold_to_max
p0.00_calways_dd0.018_s12_h30_loss_time_exit_20d,60,2121569.2157424306,1.1215692157424306,-0.14271275123632376,7.858927853511696,0.65,0.012941236737490208,0.00518186290292999,19.233333333333334,21.0,0.0,always,0.018,12,30,time_exit_20d
p0.00_calways_dd0.018_s12_h30_loss_no_partial_trailing,60,2103861.381913586,1.1038613819135858,-0.14271275123632365,7.734847603671086,0.6666666666666666,0.012794297993246072,0.00518186290292999,19.983333333333334,22.5,0.0,always,0.018,12,30,no_partial_trailing
p0.00_calways_dd0.018_s12_h30_loss_hold_to_max,60,2196936.3255404243,1.1969363255404244,-0.14271275123632365,8.387031398185089,0.6666666666666666,0.01354123387991138,0.00518186290292999,20.233333333333334,22.5,0.0,always,0.018,12,30,hold_to_max
p0.00_calways_dd0.018_s12_h45_loss_time_exit_20d,59,2020323.0473440618,1.0203230473440619,-0.14271275123632376,7.149487614140856,0.6271186440677966,0.012261932400334572,0.008341041243247305,20.949152542372882,21.0,0.0,always,0.018,12,45,time_exit_20d
p0.00_calways_dd0.018_s12_h45_loss_no_partial_trailing,59,1989354.0331043166,0.9893540331043165,-0.14271275123632388,6.932485181131465,0.6271186440677966,0.011995080646368115,0.008993186385959806,21.677966101694917,22.0,0.0,always,0.018,12,45,no_partial_trailing
p0.00_calways_dd0.018_s12_h45_loss_hold_to_max,58,2170200.372736302,1.1702003727363022,-0.14271275123632365,8.199690375238589,0.6379310344827587,0.01375734611972585,0.011163089229205558,22.79310344827586,22.0,0.0,always,0.018,12,45,hold_to_max
p0.00_calways_dd0.018_s12_h60_loss_time_exit_20d,59,1983186.7073954463,0.9831867073954463,-0.14271275123632388,6.88927022202345,0.6271186440677966,0.011940983333594994,0.007363277697128301,21.45762711864407,21.0,0.0,always,0.018,12,60,time_exit_20d
p0.00_calways_dd0.018_s12_h60_loss_no_partial_trailing,58,1976843.9582979598,0.9768439582979598,-0.14271275123632376,6.844826056785667,0.6379310344827587,0.012088411155126596,0.008178232041544053,22.724137931034484,22.0,0.0,always,0.018,12,60,no_partial_trailing
p0.00_calways_dd0.018_s12_h60_loss_hold_to_max,57,2221286.3484089584,1.2212863484089582,-0.14271275123632365,8.55765401359674,0.6491228070175439,0.01443682517738934,0.01112368332618019,24.666666666666668,22.0,0.0,always,0.018,12,60,hold_to_max
p0.00_calways_dd0.018_s15_h20_loss_time_exit_20d,61,2112013.9460585723,1.112013946058572,-0.14271275123632376,7.791973291981062,0.6557377049180327,0.012575982371245213,0.005711081429290755,16.62295081967213,21.0,0.0,always,0.018,15,20,time_exit_20d
p0.00_calways_dd0.018_s15_h20_loss_no_partial_trailing,61,2112013.9460585723,1.112013946058572,-0.14271275123632376,7.791973291981062,0.6557377049180327,0.012575982371245213,0.005711081429290755,16.62295081967213,21.0,0.0,always,0.018,15,20,no_partial_trailing
p0.00_calways_dd0.018_s15_h20_loss_hold_to_max,61,2112013.9460585723,1.112013946058572,-0.14271275123632376,7.791973291981062,0.6557377049180327,0.012575982371245213,0.005711081429290755,16.62295081967213,21.0,0.0,always,0.018,15,20,hold_to_max
p0.00_calways_dd0.018_s15_h30_loss_time_exit_20d,60,2198784.523423208,1.1987845234232077,-0.14271275123632376,8.399981872944853,0.65,0.013547162799755295,0.00518186290292999,19.85,21.0,0.0,always,0.018,15,30,time_exit_20d
p0.00_calways_dd0.018_s15_h30_loss_no_partial_trailing,60,2180432.2063376727,1.1804322063376729,-0.14271275123632376,8.271385675852803,0.6666666666666666,0.013400224055511157,0.00518186290292999,20.6,23.5,0.0,always,0.018,15,30,no_partial_trailing
p0.00_calways_dd0.018_s15_h30_loss_hold_to_max,60,2276894.6474622074,1.2768946474622074,-0.14271275123632365,8.947305944286278,0.6666666666666666,0.014147159942176465,0.00518186290292999,20.85,24.0,0.0,always,0.018,15,30,hold_to_max
p0.00_calways_dd0.018_s15_h45_loss_time_exit_20d,59,2102666.169523887,1.102666169523887,-0.14271275123632376,7.7264726520333,0.6271186440677966,0.012953995800208845,0.008341041243247305,22.084745762711865,21.0,0.0,always,0.018,15,45,time_exit_20d
p0.00_calways_dd0.018_s15_h45_loss_no_partial_trailing,59,2070434.9386665146,1.0704349386665144,-0.14271275123632388,7.50062576324338,0.6271186440677966,0.012687144046242386,0.01112368332618019,22.8135593220339,23.0,0.0,always,0.018,15,45,no_partial_trailing
p0.00_calways_dd0.018_s15_h45_loss_hold_to_max,58,2258652.1055826177,1.2586521055826179,-0.14271275123632376,8.819478951102031,0.6379310344827587,0.01446134164718416,0.011248740490831532,23.948275862068964,23.0,0.0,always,0.018,15,45,hold_to_max
p0.00_calways_dd0.018_s15_h60_loss_time_exit_20d,59,2046854.6087287292,1.0468546087287294,-0.14271275123632388,7.335396449580038,0.6271186440677966,0.01249025190851291,0.005711081429290755,22.661016949152543,21.0,0.0,always,0.018,15,60,time_exit_20d
p0.00_calways_dd0.018_s15_h60_loss_no_partial_trailing,58,2040308.23305276,1.0403082330527598,-0.14271275123632388,7.28952545613861,0.6379310344827587,0.01264714987788792,0.006096747289586446,23.948275862068964,22.5,0.0,always,0.018,15,60,no_partial_trailing
p0.00_calways_dd0.018_s15_h60_loss_hold_to_max,57,2292598.1616316293,1.2925981616316293,-0.14271275123632376,9.057341761221913,0.6491228070175439,0.01500536633388332,0.01112368332618019,25.912280701754387,23.0,0.0,always,0.018,15,60,hold_to_max
p0.00_calways_dd0.018_s18_h20_loss_time_exit_20d,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.018,18,20,time_exit_20d
p0.00_calways_dd0.018_s18_h20_loss_no_partial_trailing,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.018,18,20,no_partial_trailing
p0.00_calways_dd0.018_s18_h20_loss_hold_to_max,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.018,18,20,hold_to_max
p0.00_calways_dd0.018_s18_h30_loss_time_exit_20d,57,2122285.982952885,1.122285982952885,-0.1603537284142017,6.9988143964695615,0.6842105263157895,0.013585819457326937,0.007534982921248545,21.140350877192983,23.0,0.0,always,0.018,18,30,time_exit_20d
p0.00_calways_dd0.018_s18_h30_loss_no_partial_trailing,56,2003366.4489792162,1.0033664489792162,-0.1603537284142017,6.25720685700223,0.6964285714285714,0.01277877680755213,0.008548149384605908,21.910714285714285,24.5,0.0,always,0.018,18,30,no_partial_trailing
p0.00_calways_dd0.018_s18_h30_loss_hold_to_max,56,2121936.2159820916,1.1219362159820916,-0.1603537284142017,6.996633175151838,0.6964285714285714,0.01383046931978787,0.008548149384605908,22.214285714285715,25.5,0.0,always,0.018,18,30,hold_to_max
p0.00_calways_dd0.018_s18_h45_loss_time_exit_20d,57,2061170.4529119423,1.0611704529119423,-0.1603537284142017,6.617684935712165,0.6491228070175439,0.013008253501572446,0.011202495132230927,23.80701754385965,22.0,0.0,always,0.018,18,45,time_exit_20d
p0.00_calways_dd0.018_s18_h45_loss_no_partial_trailing,56,1952528.9985222195,0.9525289985222194,-0.1603537284142018,5.940173689393668,0.6428571428571429,0.012262737819606058,0.011248740490831532,24.357142857142858,24.0,0.0,always,0.018,18,45,no_partial_trailing
p0.00_calways_dd0.018_s18_h45_loss_hold_to_max,55,2176811.6178737613,1.1768116178737613,-0.1603537284142017,7.338847867846253,0.6727272727272727,0.014518826001440563,0.011337087989499173,25.89090909090909,25.0,0.0,always,0.018,18,45,hold_to_max
p0.00_calways_dd0.018_s18_h60_loss_time_exit_20d,57,2000939.554473774,1.0009395544737743,-0.1603537284142017,6.242072226024563,0.6491228070175439,0.012479177694722097,0.008341041243247305,24.666666666666668,22.0,0.0,always,0.018,18,60,time_exit_20d
p0.00_calways_dd0.018_s18_h60_loss_no_partial_trailing,55,1918823.7278569285,0.9188237278569285,-0.16035372841420192,5.72998044350774,0.6545454545454545,0.012162001467395059,0.01112368332618019,25.854545454545455,24.0,0.0,always,0.018,18,60,no_partial_trailing
p0.00_calways_dd0.018_s18_h60_loss_hold_to_max,54,2246221.7267406443,1.2462217267406444,-0.1603537284142018,7.771704088610839,0.6851851851851852,0.01540374063644722,0.011461442831293644,28.555555555555557,25.0,0.0,always,0.018,18,60,hold_to_max
p0.00_calways_dd0.020_s12_h20_loss_time_exit_20d,59,2107150.1083110766,1.1071501083110769,-0.14271275123632365,7.757891980357827,0.6779661016949152,0.012964779554301803,0.006192766889836632,17.033898305084747,21.0,0.0,always,0.02,12,20,time_exit_20d
p0.00_calways_dd0.020_s12_h20_loss_no_partial_trailing,59,2107150.1083110766,1.1071501083110769,-0.14271275123632365,7.757891980357827,0.6779661016949152,0.012964779554301803,0.006192766889836632,17.033898305084747,21.0,0.0,always,0.02,12,20,no_partial_trailing
p0.00_calways_dd0.020_s12_h20_loss_hold_to_max,59,2107150.1083110766,1.1071501083110769,-0.14271275123632365,7.757891980357827,0.6779661016949152,0.012964779554301803,0.006192766889836632,17.033898305084747,21.0,0.0,always,0.02,12,20,hold_to_max
p0.00_calways_dd0.020_s12_h30_loss_time_exit_20d,58,2118987.889385335,1.1189878893853353,-0.14271275123632388,7.8408402871608684,0.6724137931034483,0.013368654216681172,0.005277998351458146,20.344827586206897,22.0,0.0,always,0.02,12,30,time_exit_20d
p0.00_calways_dd0.020_s12_h30_loss_no_partial_trailing,57,2009659.4711734946,1.0096594711734945,-0.14271275123632376,7.074767057791206,0.6842105263157895,0.012653189911596068,0.0049169045183756754,21.17543859649123,24.0,0.0,always,0.02,12,30,no_partial_trailing
p0.00_calways_dd0.020_s12_h30_loss_hold_to_max,57,2118638.665962492,1.118638665962492,-0.142712751236324,7.838393249879204,0.6842105263157895,0.013605202059789356,0.0049169045183756754,21.385964912280702,24.0,0.0,always,0.02,12,30,hold_to_max
p0.00_calways_dd0.020_s12_h45_loss_time_exit_20d,57,1990190.3709278672,0.9901903709278672,-0.14271275123632376,6.938345469131706,0.6491228070175439,0.01242173877080788,0.006192766889836632,22.87719298245614,22.0,0.0,always,0.02,12,45,time_exit_20d
p0.00_calways_dd0.020_s12_h45_loss_no_partial_trailing,56,1894155.869866059,0.894155869866059,-0.14271275123632376,6.265423811957703,0.6428571428571429,0.011748429758616839,0.005554835704106154,23.5,23.5,0.0,always,0.02,12,45,no_partial_trailing
p0.00_calways_dd0.020_s12_h45_loss_hold_to_max,55,2101849.2260529976,1.1018492260529977,-0.14271275123632365,7.720748261859253,0.6727272727272727,0.013910983462284561,0.008993186385959806,24.927272727272726,24.0,0.0,always,0.02,12,45,hold_to_max
p0.00_calways_dd0.020_s12_h60_loss_time_exit_20d,56,1970430.562537358,0.9704305625373579,-0.14271275123632388,6.799886864561824,0.6785714285714286,0.01245684145995694,0.007266904066541968,24.0,22.0,0.0,always,0.02,12,60,time_exit_20d
p0.00_calways_dd0.020_s12_h60_loss_no_partial_trailing,55,1888374.2752953642,0.8883742752953643,-0.14271275123632365,6.224911702699014,0.6727272727272727,0.011900868384661827,0.006192766889836632,24.8,24.0,0.0,always,0.02,12,60,no_partial_trailing
p0.00_calways_dd0.020_s12_h60_loss_hold_to_max,54,2200230.141736373,1.2002301417363728,-0.14271275123632365,8.410111439508755,0.7037037037037037,0.015052029381104412,0.009844609558701624,27.38888888888889,24.0,0.0,always,0.02,12,60,hold_to_max
p0.00_calways_dd0.020_s15_h20_loss_time_exit_20d,59,2102405.6916457415,1.1024056916457416,-0.14271275123632365,7.72464746209135,0.6779661016949152,0.012919142037542995,0.006192766889836632,17.271186440677965,21.0,0.0,always,0.02,15,20,time_exit_20d
p0.00_calways_dd0.020_s15_h20_loss_no_partial_trailing,59,2102405.6916457415,1.1024056916457416,-0.14271275123632365,7.72464746209135,0.6779661016949152,0.012919142037542995,0.006192766889836632,17.271186440677965,21.0,0.0,always,0.02,15,20,no_partial_trailing
p0.00_calways_dd0.020_s15_h20_loss_hold_to_max,59,2102405.6916457415,1.1024056916457416,-0.14271275123632365,7.72464746209135,0.6779661016949152,0.012919142037542995,0.006192766889836632,17.271186440677965,21.0,0.0,always,0.02,15,20,hold_to_max
p0.00_calways_dd0.020_s15_h30_loss_time_exit_20d,58,2142834.9919805266,1.1428349919805267,-0.14271275123632376,8.007938898802816,0.6724137931034483,0.013557590972060307,0.005675086806915686,20.75862068965517,22.0,0.0,always,0.02,15,30,time_exit_20d
p0.00_calways_dd0.020_s15_h30_loss_no_partial_trailing,57,2032276.1910851751,1.0322761910851752,-0.14271275123632376,7.233244276650428,0.6842105263157895,0.012845441346894134,0.005639092184540617,21.596491228070175,24.0,0.0,always,0.02,15,30,no_partial_trailing
p0.00_calways_dd0.020_s15_h30_loss_hold_to_max,57,2142481.8383951588,1.1424818383951587,-0.14271275123632376,8.005464322548706,0.6842105263157895,0.01379745349508742,0.005639092184540617,21.80701754385965,25.0,0.0,always,0.02,15,30,hold_to_max
p0.00_calways_dd0.020_s15_h45_loss_time_exit_20d,57,2027956.3830493742,1.027956383049374,-0.14271275123632376,7.2029750260167,0.6491228070175439,0.012754296897175433,0.006192766889836632,23.54385964912281,22.0,0.0,always,0.02,15,45,time_exit_20d
p0.00_calways_dd0.020_s15_h45_loss_no_partial_trailing,56,1930099.5235920257,0.9300995235920257,-0.14271275123632376,6.517283953497867,0.6428571428571429,0.012086926422955242,0.005554835704106154,24.178571428571427,24.0,0.0,always,0.02,15,45,no_partial_trailing
p0.00_calways_dd0.020_s15_h45_loss_hold_to_max,55,2141734.085566055,1.1417340855660552,-0.14271275123632376,8.000224756899346,0.6727272727272727,0.014255634611429117,0.010815460702182112,25.618181818181817,24.0,0.0,always,0.02,15,45,hold_to_max
p0.00_calways_dd0.020_s15_h60_loss_time_exit_20d,56,1997105.1368255075,0.9971051368255075,-0.14271275123632376,6.98679780319252,0.6785714285714286,0.012699053785922803,0.005951924159563693,24.732142857142858,22.0,0.0,always,0.02,15,60,time_exit_20d
p0.00_calways_dd0.020_s15_h60_loss_no_partial_trailing,55,1913938.0179858631,0.9139380179858632,-0.14271275123632376,6.404038952850377,0.6727272727272727,0.012147484571099794,0.0049169045183756754,25.545454545454547,24.0,0.0,always,0.02,15,60,no_partial_trailing
p0.00_calways_dd0.020_s15_h60_loss_hold_to_max,54,2230015.6127306907,1.230015612730691,-0.14271275123632388,8.618820687535186,0.7037037037037037,0.015303212533957897,0.01014126999433924,28.14814814814815,24.5,0.0,always,0.02,15,60,hold_to_max
p0.00_calways_dd0.020_s18_h20_loss_time_exit_20d,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.02,18,20,time_exit_20d
p0.00_calways_dd0.020_s18_h20_loss_no_partial_trailing,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.02,18,20,no_partial_trailing
p0.00_calways_dd0.020_s18_h20_loss_hold_to_max,58,2127512.4505583793,1.1275124505583793,-0.14271275123632376,7.90057258927961,0.6896551724137931,0.013352463498901039,0.008564791715801157,17.637931034482758,21.0,0.0,always,0.02,18,20,hold_to_max
p0.00_calways_dd0.020_s18_h30_loss_time_exit_20d,58,2011388.7701159387,1.0113887701159388,-0.15941244163543766,6.34447825865999,0.6551724137931034,0.01241988364116918,0.005277998351458146,20.82758620689655,24.0,0.0,always,0.02,18,30,time_exit_20d
p0.00_calways_dd0.020_s18_h30_loss_no_partial_trailing,58,1995215.73706419,0.9952157370641901,-0.15941244163543755,6.243024238598404,0.6724137931034483,0.01227320463776288,0.005277998351458146,21.67241379310345,25.0,0.0,always,0.02,18,30,no_partial_trailing
p0.00_calways_dd0.020_s18_h30_loss_hold_to_max,58,2082841.8045769096,1.0828418045769097,-0.15941244163543766,6.792705722764565,0.6724137931034483,0.01304057034022556,0.005277998351458146,21.862068965517242,25.0,0.0,always,0.02,18,30,hold_to_max
p0.00_calways_dd0.020_s18_h45_loss_time_exit_20d,58,1945258.2217799642,0.9452582217799641,-0.15941244163543744,5.929638942120267,0.6206896551724138,0.011773831121227986,0.00702606133626903,23.913793103448278,23.0,0.0,always,0.02,18,45,time_exit_20d
p0.00_calways_dd0.020_s18_h45_loss_no_partial_trailing,58,1916030.6139599963,0.9160306139599963,-0.15941244163543744,5.7462931033631595,0.6206896551724138,0.0115077050690394,0.007866182610278893,24.724137931034484,25.0,0.0,always,0.02,18,45,no_partial_trailing
p0.00_calways_dd0.020_s18_h45_loss_hold_to_max,57,2089566.8757157407,1.0895668757157408,-0.15941244163543755,6.834892336744242,0.631578947368421,0.01328691698869443,0.01112368332618019,25.842105263157894,25.0,0.0,always,0.02,18,45,hold_to_max
p0.00_calways_dd0.020_s18_h60_loss_time_exit_20d,57,1910394.1151291635,0.9103941151291635,-0.15941244163543766,5.710935142761036,0.6491228070175439,0.011653295833745452,0.005711081429290755,25.350877192982455,24.0,0.0,always,0.02,18,60,time_exit_20d
p0.00_calways_dd0.020_s18_h60_loss_no_partial_trailing,57,1894759.1060584805,0.8947591060584805,-0.15941244163543766,5.612856166551395,0.6491228070175439,0.01150691639208545,0.0049169045183756754,26.31578947368421,25.0,0.0,always,0.02,18,60,no_partial_trailing
